Name,Url,Rating,Tags,Description
Equine Welfare and Management,https://www.coursera.org/learn/equine,4.9,"Behavior, Business Analysis, Conflict Management, Strategy and Operations, Research and Design, Training, Communication, Human Resources, Business Psychology, Critical Thinking, Emotional Intelligence, Leadership and Management, Collaboration","This unique course was developed by veterinarians at the world-renowned University of California, Davis School of Veterinary Medicine. The"
TOEFL Preparation,https://www.coursera.org/specializations/toefl-preparation,4.4,"Communication, Entrepreneurship, Leadership and Management, Marketing, Sales, Strategy, Strategy and Operations, Writing",The TOEFL Preparation courses in this specialization are for those interested in performing their best on the TOEFL iBT test
"Negotiation, Mediation and Conflict Resolution",https://www.coursera.org/specializations/negotiation-mediation-conflict-resolution,4.7,"Business Psychology, Communication, Conflict Management, Culture, Human Resources, Leadership and Management, Marketing, Negotiation, Sales","This specialization is intended for managers - from business, public administration, international organizations or NGOs - who want to go beyond intuition"
Sports Marketing,https://www.coursera.org/learn/sports-marketing,4.7,"Strategy, Entrepreneurship, Crisis, Sales, Marketing Strategy, Market Analysis, Marketing, Strategy and Operations, Sports, Communication","Today, there is demand for people skilled in Sports Marketing.  Organizations want your expertise to strength and grow customer bases"
Fundraising and Development,https://www.coursera.org/specializations/fundraising-development,4.6,"Accounting, Entrepreneurship, Leadership and Management, Market (Economics), Marketing, Planning, Professional Development, Prospecting and Qualification, Sales, Strategy, Strategy and Operations, Supply Chain and Logistics, Taxes",Charitable giving is rebounding as the economy improves. Yet there is a shortage of qualified fundraising professionals to help organizations
Learn English: Beginning Grammar,https://www.coursera.org/specializations/learn-english-beginning-grammar,4.9,,This specialization is for those who want to study English grammar at the beginning level. Through the three courses in
"Hotel Management: Distribution, Revenue and Demand Management",https://www.coursera.org/specializations/hotel-management,4.6,"Accounting, Budget Management, Business Analysis, Business Psychology, Communication, Data Analysis, Design and Product, Digital Marketing, Econometrics, Entrepreneurship, Finance, Forecasting, Human Computer Interaction, Leadership and Management, Management Accounting, Market (Economics), Market Research, Marketing, Marketing Management, Organizational Development, Probability & Statistics, Probability Distribution, Product Management, Product Marketing, Research and Design, Sales, Statistical Analysis, Strategy, Strategy and Operations, Studentized Residual, User Research","Market hospitality services, manage demand, and optimize revenue.\n\nThis Specialization covers the basics of hotel demand management, distribution, and"
"Modern Robotics:  Mechanics, Planning, and Control",https://www.coursera.org/specializations/modernrobotics,4.7,"Algebra, Algorithms, Calculus, Computer Graphic Techniques, Computer Programming, Data Analysis, Data Analysis Software, Differential Equations, Entrepreneurship, General Statistics, Human Computer Interaction, Leadership and Management, Linear Algebra, Mathematics, Planning, Probability & Statistics, Python Programming, Supply Chain and Logistics, Theoretical Computer Science, Virtual Reality","This Specialization provides a rigorous treatment of spatial motion and the dynamics of rigid bodies, employing representations from modern screw"
Learn Chinese: HSK Test Preparation,https://www.coursera.org/specializations/hsk-learn-chinese,4.8,"Accounting, Communication, Listening","This specialization consists of three elementary language courses, aims to improve your Chinese language skills effectively and systematically. This specialization"
Machine Learning with Python,https://www.coursera.org/learn/machine-learning-with-python,4.7,"Regression, Econometrics, Analysis, Algorithms, Scikit-Learn, Machine Learning, Probability & Statistics, General Statistics, Supply Chain Systems, Supply Chain and Logistics, Recommender Systems, Data Clustering Algorithms, Machine Learning Algorithms, Data Structures, Supply Chain, Data Management","This course dives into the basics of machine learning using an approachable, and well-known programming language, Python. \nIn this"
Google Cloud Fundamentals: Core Infrastructure,https://www.coursera.org/learn/gcp-fundamentals,4.7,"Big Data, Software As A Service, Cloud Storage, Kubernetes, Computer Networking, Cloud Computing, Distributed Computing Architecture, Machine Learning, Databases, Computer Architecture, Data Management, Cloud Load Balancing, Bigquery, Web Development, Google Cloud Platform, Google App Engine",Google Cloud Fundamentals: Core Infrastructure introduces important concepts and terminology for working with Google Cloud. Through videos and hands-on
Power Electronics,https://www.coursera.org/specializations/power-electronics,4.7,"Algebra, Analysis, Business Analysis, Computer Architecture, Computer Networking, Computer Programming, Data Visualization, Electronics, Entrepreneurship, Hardware Design, Leadership and Management, Mathematics, Modeling, Network Model, Operational Analysis, Operations Research, Other Programming Languages, Power Electronics, Problem Solving, Research and Design, Statistical Visualization, Strategy and Operations, Supply Chain and Logistics, Switches","Design modern switched-mode power converters; create high-performance control loops around power converters; understand efficiency, power density and cost"
Introduction to Programming with MATLAB,https://www.coursera.org/learn/matlab,4.8,"Computer Program, Mathematics, Programming Tool, Linear Algebra, Data Analysis, Leadership and Management, Matlab, Data Analysis Software, Principle, Computer Programming",This course teaches computer programming to those with little to no previous experience. It uses the programming system and language
DiseÃ±o y GestiÃ³n de Proyectos de Desarrollo,https://www.coursera.org/specializations/especializacion-en-diseno-y-gestion-de-proyectos-de-desarrollo,4.8,"Account Management, Applied Machine Learning, Bioinformatics, Change Management, Computer Vision, Entrepreneurship, Finance, Leadership and Management, Machine Learning, Machine Learning Algorithms, Planning, Probability & Statistics, Project Management, Risk Management, Sales, Strategy and Operations, Supply Chain and Logistics",Â¿Sabesâ¯que losâ¯proyectos de desarrolloâ¯son cruciales para mejorar vidasâ¯yâ¯acelerarâ¯el desarrollo econÃ³mico y social en
